-1.0,-1.0,224139.296875,1116.1324462890625,5.411086172028113,0.0,0.9,0.00776,0.0,0.0,0.9999999999979844,0.0009739391529912106,0.0,0.9999999999979999,0.0,0.05065999999989868,1.0179369438442987,0.10595977650323271,0.10595977650323271
-0.9,-1.0,217080.09375,1089.7366943359375,5.361803308215616,0.0,0.9,0.00916,0.0,0.0,0.9999999999979815,0.0014193119992355065,0.0,0.9999999999979999,0.0,0.05281999999989436,1.014933609193672,0.09572469705323158,0.09572469705323158
-0.8,-1.0,210558.6875,1065.350830078125,5.3067559114912815,0.0,0.9,0.01098,0.0,0.0,0.9999999999979777,0.0016377148354883805,0.0,0.9999999999979999,0.0,0.05527999999988944,1.0111729109118546,0.08201589362335976,0.08201589362335976
-0.7,-1.0,204627.765625,1043.172119140625,5.247105677067984,0.0,0.9,0.0118,0.0,0.0,0.9999999999979761,0.0014836700851605506,0.0,0.9999999999979999,0.0,0.0537999999998924,1.0081969276567087,0.07234272665127962,0.07234272665127962
-0.6,-1.0,199337.921875,1023.4027709960938,5.192836826374786,0.0,0.9,0.01364,0.0,0.0,0.9999999999979723,0.001667437810933786,0.0,0.9999999999979999,0.0,0.05405999999989188,1.0067616372202532,0.06993079747487185,0.06993079747487185
-0.5,-1.0,194746.03125,1006.2433471679688,5.155979532581111,0.0,0.9,0.01298,0.0,0.0,0.9999999999979737,0.0014805511345280839,0.0,0.9999999999979999,0.0,0.05293999999989412,1.0069937436703862,0.0734942634921022,0.0734942634921022
-0.3999999999999999,-1.0,190904.90625,991.8871459960938,5.126043592373369,0.0,0.9,0.0131,0.0,0.0,0.9999999999979734,0.0020142844489181018,0.0,0.9999999999979999,0.0,0.0575999999998848,1.0073196079182494,0.07718068855987827,0.07718068855987827
-0.29999999999999993,-1.0,187857.484375,980.5108032226562,5.114957241021115,0.0,0.9,0.0122,0.0,0.0,0.9999999999979753,0.0022559557426947196,0.0,0.9999999999979999,0.0,0.057999999999884,1.0084782600170492,0.08378117977968372,0.08378117977968372
-0.19999999999999996,-1.0,185644.4375,972.2647094726562,5.103899876059712,0.0,0.9,0.01218,0.0,0.0,0.9999999999979753,0.002273236644878669,0.0,0.9999999999979999,0.0,0.059779999999880436,1.0097945011212528,0.091341216949629,0.091341216949629
-0.09999999999999998,-1.0,184299.75,967.2642211914062,5.090843282077567,0.0,0.9,0.01166,0.0,0.0,0.9999999999979764,0.0020679437979041824,0.0,0.9999999999979999,0.0,0.060059999999879876,1.0124473510296415,0.10276788808453786,0.10276788808453786
0.0,-1.0,183845.765625,965.5818481445312,5.0721820429843,0.0,0.9,0.01234,0.0,0.0,0.999999999997975,0.0019006464957748615,0.0,0.9999999999979999,0.0,0.060119999999879756,1.01463608346021,0.1118967849813702,0.1118967849813702
0.10000000000000009,-1.0,184290.296875,967.2431640625,5.068316390040372,0.0,0.9,0.01222,0.0,0.0,0.9999999999979753,0.0017132938782963526,0.0,0.9999999999979999,0.0,0.05791999999988416,1.0145015819156822,0.11329207780469622,0.11329207780469622
